tv_ticker,exchange,local_symbol,vendor_symbol,mcap_band,mcap_decile_file,us_listed,symbol_needs_manual_map
EURONEXT:ARGX,EURONEXT,ARGX,,$5.2T-31B,1,N,Y
TSX:L,TSX,L,L.TO,$5.2T-31B,1,N,N
XETR:RHM,XETR,RHM,RHM.DE,$5.2T-31B,1,N,N
TSE:8002,TSE,8002,8002.T,$5.2T-31B,1,N,N
SSE:603993,SSE,603993,603993.SS,$5.2T-31B,1,N,N
EURONEXT:HO,EURONEXT,HO,,$5.2T-31B,1,N,Y
SSE:600030,SSE,600030,600030.SS,$5.2T-31B,1,N,N
NYSE:PSA,NYSE,PSA,PSA,$5.2T-31B,1,Y,N
NYSE:AME,NYSE,AME,AME,$5.2T-31B,1,Y,N
EURONEXT:UCB,EURONEXT,UCB,,$5.2T-31B,1,N,Y
SSE:601998,SSE,601998,601998.SS,$5.2T-31B,1,N,N
XETR:DB1,XETR,DB1,DB1.DE,$5.2T-31B,1,N,N
KRX:373220,KRX,373220,,$5.2T-31B,1,N,Y
NYSE:CVE,NYSE,CVE,CVE,$5.2T-31B,1,Y,N
HKEX:6030,HKEX,6030,6030.HK,$5.2T-31B,1,N,N
XETR:BAYN,XETR,BAYN,BAYN.DE,$5.2T-31B,1,N,N
NYSE:TAK,NYSE,TAK,TAK,$5.2T-31B,1,Y,N
TWSE:2881,TWSE,2881,2881.TW,$5.2T-31B,1,N,N
NYSE:NUE,NYSE,NUE,NUE,$5.2T-31B,1,Y,N
OMXCOP:DSV,OMXCOP,DSV,DSV.CO,$5.2T-31B,1,N,N
HKEX:1191,HKEX,1191,1191.HK,$5.2T-31B,1,N,N
NASDAQ:ARGX,NASDAQ,ARGX,ARGX,$5.2T-31B,1,Y,N
NYSE:LHX,NYSE,LHX,LHX,$5.2T-31B,1,Y,N
NYSE:CAH,NYSE,CAH,CAH,$5.2T-31B,1,Y,N
NYSE:ETR,NYSE,ETR,ETR,$5.2T-31B,1,Y,N
EURONEXT:BN,EURONEXT,BN,,$5.2T-31B,1,N,Y
NASDAQ:EA,NASDAQ,EA,EA,$5.2T-31B,1,Y,N
NYSE:FITB,NYSE,FITB,FITB,$5.2T-31B,1,Y,N
HKEX:998,HKEX,998,0998.HK,$5.2T-31B,1,N,N
NASDAQ:FAST,NASDAQ,FAST,FAST,$5.2T-31B,1,Y,N
EURONEXT:MT,EURONEXT,MT,,$5.2T-31B,1,N,Y
SZSE:002384,SZSE,002384,002384.SZ,$5.2T-31B,1,N,N
TSX:WPM,TSX,WPM,WPM.TO,$5.2T-31B,1,N,N
TSE:7974,TSE,7974,7974.T,$5.2T-31B,1,N,N
SIX:HOLN,SIX,HOLN,HOLN.SW,$5.2T-31B,1,N,N
NYSE:ELC,NYSE,ELC,ELC,$5.2T-31B,1,Y,N
NYSE:ROK,NYSE,ROK,ROK,$5.2T-31B,1,Y,N
TWSE:1303,TWSE,1303,1303.TW,$5.2T-31B,1,N,N
NASDAQ:NDAQ,NASDAQ,NDAQ,NDAQ,$5.2T-31B,1,Y,N
NSE:INFY,NSE,INFY,INFY.NS,$5.2T-31B,1,N,N
NSE:ADANIENT,NSE,ADANIENT,ADANIENT.NS,$5.2T-31B,1,N,N
NSE:MARUTI,NSE,MARUTI,MARUTI.NS,$5.2T-31B,1,N,N
EURONEXT:ORA,EURONEXT,ORA,,$5.2T-31B,1,N,Y
LSE:AAL,LSE,AAL,AAL.L,$5.2T-31B,1,N,N
SIX:GALD,SIX,GALD,GALD.SW,$5.2T-31B,1,N,N
NYSE:STT,NYSE,STT,STT,$5.2T-31B,1,Y,N
XETR:BAS,XETR,BAS,BAS.DE,$5.2T-31B,1,N,N
HKEX:6809,HKEX,6809,6809.HK,$5.2T-31B,1,N,N
NYSE:MT,NYSE,MT,MT,$5.2T-31B,1,Y,N
LSE:ANTO,LSE,ANTO,ANTO.L,$5.2T-31B,1,N,N
EURONEXT:HEIA,EURONEXT,HEIA,,$5.2T-31B,1,N,Y
NYSE:WPM,NYSE,WPM,WPM,$5.2T-31B,1,Y,N
NSE:ADANIPORTS,NSE,ADANIPORTS,ADANIPORTS.NS,$5.2T-31B,1,N,N
XETR:MBG,XETR,MBG,MBG.DE,$5.2T-31B,1,N,N
NSE:ADANIPOWER,NSE,ADANIPOWER,ADANIPOWER.NS,$5.2T-31B,1,N,N
NSE:TITAN,NSE,TITAN,TITAN.NS,$5.2T-31B,1,N,N
NASDAQ:XEL,NASDAQ,XEL,XEL,$5.2T-31B,1,Y,N
SSE:601166,SSE,601166,601166.SS,$5.2T-31B,1,N,N
HKEX:1276,HKEX,1276,1276.HK,$5.2T-31B,1,N,N
XETR:CBK,XETR,CBK,CBK.DE,$5.2T-31B,1,N,N
XETR:RWE,XETR,RWE,RWE.DE,$5.2T-31B,1,N,N
XETR:P911,XETR,P911,P911.DE,$5.2T-31B,1,N,N
NYSE:ABEV,NYSE,ABEV,ABEV,$5.2T-31B,1,Y,N
NYSE:WAB,NYSE,WAB,WAB,$5.2T-31B,1,Y,N
NYSE:EW,NYSE,EW,EW,$5.2T-31B,1,Y,N
TSE:8053,TSE,8053,8053.T,$5.2T-31B,1,N,N
NYSE:AZO,NYSE,AZO,AZO,$5.2T-31B,1,Y,N
NASDAQ:ODFL,NASDAQ,ODFL,ODFL,$5.2T-31B,1,Y,N
KRX:005389,KRX,005389,,$5.2T-31B,1,N,Y
KRX:005385,KRX,005385,,$5.2T-31B,1,N,Y
SIX:SREN,SIX,SREN,SREN.SW,$5.2T-31B,1,N,N
NYSE:PCG,NYSE,PCG,PCG,$5.2T-31B,1,Y,N
HKEX:3993,HKEX,3993,3993.HK,$5.2T-31B,1,N,N
KRX:005387,KRX,005387,,$5.2T-31B,1,N,Y
EURONEXT:CCEP,EURONEXT,CCEP,,$5.2T-31B,1,N,Y
NYSE:HUM,NYSE,HUM,HUM,$5.2T-31B,1,Y,N
NASDAQ:EXC,NASDAQ,EXC,EXC,$5.2T-31B,1,Y,N
NYSE:AMP,NYSE,AMP,AMP,$5.2T-31B,1,Y,N
NYSE:VTR,NYSE,VTR,VTR,$5.2T-31B,1,Y,N
NYSE:HEI,NYSE,HEI,HEI,$5.2T-31B,1,Y,N
LSE:DGE,LSE,DGE,DGE.L,$5.2T-31B,1,N,N
NYSE:DEO,NYSE,DEO,DEO,$5.2T-31B,1,Y,N
EURONEXT:FER,EURONEXT,FER,,$5.2T-31B,1,N,Y
NASDAQ:CCEP,NASDAQ,CCEP,CCEP,$5.2T-31B,1,Y,N
SIX:LONN,SIX,LONN,LONN.SW,$5.2T-31B,1,N,N
NYSE:GRMN,NYSE,GRMN,GRMN,$5.2T-31B,1,Y,N
TSX:SLF,TSX,SLF,SLF.TO,$5.2T-31B,1,N,N
OMXCOP:DANSKE,OMXCOP,DANSKE,DANSKE.CO,$5.2T-31B,1,N,N
NASDAQ:FER,NASDAQ,FER,FER,$5.2T-31B,1,Y,N
TSE:8591,TSE,8591,8591.T,$5.2T-31B,1,N,N
NSE:AXISBANK,NSE,AXISBANK,AXISBANK.NS,$5.2T-31B,1,N,N
HKEX:16,HKEX,16,0016.HK,$5.2T-31B,1,N,N
OMXSTO:SAND,OMXSTO,SAND,SAND.ST,$5.2T-31B,1,N,N
SSE:600276,SSE,600276,600276.SS,$5.2T-31B,1,N,N
NSE:M&M,NSE,M&M,M&M.NS,$5.2T-31B,1,N,N
KRX:207940,KRX,207940,,$5.2T-31B,1,N,Y
NSE:KOTAKBANK,NSE,KOTAKBANK,KOTAKBANK.NS,$5.2T-31B,1,N,N
XETR:SHL,XETR,SHL,SHL.DE,$5.2T-31B,1,N,N
NYSE:SLF,NYSE,SLF,SLF,$5.2T-31B,1,Y,N
NYSE:IX,NYSE,IX,IX,$5.2T-31B,1,Y,N
TWSE:2327,TWSE,2327,2327.TW,$5.2T-31B,1,N,N
NYSE:VIK,NYSE,VIK,VIK,$5.2T-31B,1,Y,N
TSE:8725,TSE,8725,8725.T,$5.2T-31B,1,N,N
OMXSTO:SEB_A,OMXSTO,SEB_A,SEB_A.ST,$5.2T-31B,1,N,N
NYSE:FMX,NYSE,FMX,FMX,$5.2T-31B,1,Y,N
NYSE:FERG,NYSE,FERG,FERG,$5.2T-31B,1,Y,N
HKEX:267,HKEX,267,0267.HK,$5.2T-31B,1,N,N
KRX:105560,KRX,105560,,$5.2T-31B,1,N,Y
NYSE:INFY,NYSE,INFY,INFY,$5.2T-31B,1,Y,N
TSE:6178,TSE,6178,6178.T,$5.2T-31B,1,N,N
TWSE:2882,TWSE,2882,2882.TW,$5.2T-31B,1,N,N
TSX:WCN,TSX,WCN,WCN.TO,$5.2T-31B,1,N,N
MIL:PRY,MIL,PRY,PRY.MI,$5.2T-31B,1,N,N
TSE:8750,TSE,8750,8750.T,$5.2T-31B,1,N,N
OMXSTO:SWED_A,OMXSTO,SWED_A,SWED_A.ST,$5.2T-31B,1,N,N
TSE:8015,TSE,8015,8015.T,$5.2T-31B,1,N,N
NYSE:HLN,NYSE,HLN,HLN,$5.2T-31B,1,Y,N
LSE:HLN,LSE,HLN,HLN.L,$5.2T-31B,1,N,N
SSE:601211,SSE,601211,601211.SS,$5.2T-31B,1,N,N
SSE:601319,SSE,601319,601319.SS,$5.2T-31B,1,N,N
LSE:RKT,LSE,RKT,RKT.L,$5.2T-31B,1,N,N
NASDAQ:IDXX,NASDAQ,IDXX,IDXX,$5.2T-31B,1,Y,N
HKEX:2328,HKEX,2328,2328.HK,$5.2T-31B,1,N,N
EURONEXT:SGO,EURONEXT,SGO,,$5.2T-31B,1,N,Y
XETR:VOW3,XETR,VOW3,VOW3.DE,$5.2T-31B,1,N,N
NYSE:WCN,NYSE,WCN,WCN,$5.2T-31B,1,Y,N
NYSE:WDS,NYSE,WDS,WDS,$5.2T-31B,1,Y,N
TSX:POW,TSX,POW,POW.TO,$5.2T-31B,1,N,N
NYSE:CMG,NYSE,CMG,CMG,$5.2T-31B,1,Y,N
SZSE:002415,SZSE,002415,002415.SZ,$5.2T-31B,1,N,N
NSE:ITC,NSE,ITC,ITC.NS,$5.2T-31B,1,N,N
HKEX:9618,HKEX,9618,9618.HK,$5.2T-31B,1,N,N
OSL:DNB,OSL,DNB,DNB.OL,$5.2T-31B,1,N,N
NSE:ULTRACEMCO,NSE,ULTRACEMCO,ULTRACEMCO.NS,$5.2T-31B,1,N,N
NYSE:ADM,NYSE,ADM,ADM,$5.2T-31B,1,Y,N
HKEX:2611,HKEX,2611,2611.HK,$5.2T-31B,1,N,N
EURONEXT:LR,EURONEXT,LR,,$5.2T-31B,1,N,Y
MIL:PST,MIL,PST,PST.MI,$5.2T-31B,1,N,N
NYSE:KB,NYSE,KB,KB,$5.2T-31B,1,Y,N
NYSE:LYV,NYSE,LYV,LYV,$5.2T-31B,1,Y,N
KRX:032830,KRX,032830,,$5.2T-31B,1,N,Y
NYSE:MSCI,NYSE,MSCI,MSCI,$5.2T-31B,1,Y,N
KRX:028260,KRX,028260,,$5.2T-31B,1,N,Y
NASDAQ:KDP,NASDAQ,KDP,KDP,$5.2T-31B,1,Y,N
SZSE:300059,SZSE,300059,300059.SZ,$5.2T-31B,1,N,N
NYSE:AIG,NYSE,AIG,AIG,$5.2T-31B,1,Y,N
LSE:SSE,LSE,SSE,SSE.L,$5.2T-31B,1,N,N
NYSE:ED,NYSE,ED,ED,$5.2T-31B,1,Y,N
NYSE:PRU,NYSE,PRU,PRU,$5.2T-31B,1,Y,N
HKEX:2259,HKEX,2259,2259.HK,$5.2T-31B,1,N,N
NYSE:YUM,NYSE,YUM,YUM,$5.2T-31B,1,Y,N
KRX:000270,KRX,000270,,$5.2T-31B,1,N,Y
NYSE:FNV,NYSE,FNV,FNV,$5.2T-31B,1,Y,N
TSE:6954,TSE,6954,6954.T,$5.2T-31B,1,N,N
SSE:601601,SSE,601601,601601.SS,$5.2T-31B,1,N,N
NYSE:AU,NYSE,AU,AU,$5.2T-31B,1,Y,N
XETR:BMW,XETR,BMW,BMW.DE,$5.2T-31B,1,N,N
NSE:NTPC,NSE,NTPC,NTPC.NS,$5.2T-31B,1,N,N
NASDAQ:JD,NASDAQ,JD,JD,$5.2T-31B,1,Y,N
SIX:SCMN,SIX,SCMN,SCMN.SW,$5.2T-31B,1,N,N
NYSE:BSBR,NYSE,BSBR,BSBR,$5.2T-31B,1,Y,N
SSE:603259,SSE,603259,603259.SS,$5.2T-31B,1,N,N
XETR:HOT,XETR,HOT,HOT.DE,$5.2T-31B,1,N,N
NYSE:DHI,NYSE,DHI,DHI,$5.2T-31B,1,Y,N
TSX:CSU,TSX,CSU,CSU.TO,$5.2T-31B,1,N,N
LSE:TSCO,LSE,TSCO,TSCO.L,$5.2T-31B,1,N,N
NYSE:CBRE,NYSE,CBRE,CBRE,$5.2T-31B,1,Y,N
OMXSTO:ASSA_B,OMXSTO,ASSA_B,ASSA_B.ST,$5.2T-31B,1,N,N
NYSE:SYY,NYSE,SYY,SYY,$5.2T-31B,1,Y,N
ASX:WDS,ASX,WDS,WDS.AX,$5.2T-31B,1,N,N
NYSE:CCJ,NYSE,CCJ,CCJ,$5.2T-31B,1,Y,N
NYSE:PEG,NYSE,PEG,PEG,$5.2T-31B,1,Y,N
TSE:8630,TSE,8630,8630.T,$5.2T-31B,1,N,N
NASDAQ:PAYX,NASDAQ,PAYX,PAYX,$5.2T-31B,1,Y,N
XETR:DTG,XETR,DTG,DTG.DE,$5.2T-31B,1,N,N
EURONEXT:UMG,EURONEXT,UMG,,$5.2T-31B,1,N,Y
TSX:TRI,TSX,TRI,TRI.TO,$5.2T-31B,1,N,N
NYSE:BBD,NYSE,BBD,BBD,$5.2T-31B,1,Y,N
NYSE:ARES,NYSE,ARES,ARES,$5.2T-31B,1,Y,N
ASX:GMG,ASX,GMG,GMG.AX,$5.2T-31B,1,N,N
NASDAQ:RVMD,NASDAQ,RVMD,RVMD,$5.2T-31B,1,Y,N
TWSE:2891,TWSE,2891,2891.TW,$5.2T-31B,1,N,N
SIX:GIVN,SIX,GIVN,GIVN.SW,$5.2T-31B,1,N,N
SSE:600000,SSE,600000,600000.SS,$5.2T-31B,1,N,N
OMXCOP:MAERSK_B,OMXCOP,MAERSK_B,MAERSK_B.CO,$5.2T-31B,1,N,N
HKEX:992,HKEX,992,0992.HK,$5.2T-31B,1,N,N
TSE:7267,TSE,7267,7267.T,$5.2T-31B,1,N,N
NYSE:HIG,NYSE,HIG,HIG,$5.2T-31B,1,Y,N
NASDAQ:TRI,NASDAQ,TRI,TRI,$5.2T-31B,1,Y,N
OMXSTO:EQT,OMXSTO,EQT,EQT.ST,$5.2T-31B,1,N,N
NYSE:RKT,NYSE,RKT,RKT,$5.2T-31B,1,Y,N
NYSE:HMC,NYSE,HMC,HMC,$5.2T-31B,1,Y,N
NSE:ONGC,NSE,ONGC,ONGC.NS,$5.2T-31B,1,N,N
NYSE:A,NYSE,A,A,$5.2T-31B,1,Y,N
SZSE:200725,SZSE,200725,200725.SZ,$5.2T-31B,1,N,N
NASDAQ:NTRA,NASDAQ,NTRA,NTRA,$5.2T-31B,1,Y,N
ASX:FMG,ASX,FMG,FMG.AX,$5.2T-31B,1,N,N
SZSE:000858,SZSE,000858,000858.SZ,$5.2T-31B,1,N,N
HKEX:2601,HKEX,2601,2601.HK,$5.2T-31B,1,N,N
XETR:ADS,XETR,ADS,ADS.DE,$5.2T-31B,1,N,N
TSX:IFC,TSX,IFC,IFC.TO,$5.2T-31B,1,N,N
ASX:CSL,ASX,CSL,CSL.AX,$5.2T-31B,1,N,N
NASDAQ:ESLT,NASDAQ,ESLT,ESLT,$5.2T-31B,1,Y,N
TSE:6301,TSE,6301,6301.T,$5.2T-31B,1,N,N
NSE:JSWSTEEL,NSE,JSWSTEEL,JSWSTEEL.NS,$5.2T-31B,1,N,N
NYSE:IRM,NYSE,IRM,IRM,$5.2T-31B,1,Y,N
NASDAQ:HBAN,NASDAQ,HBAN,HBAN,$5.2T-31B,1,Y,N
KRX:02826K,KRX,02826K,,$5.2T-31B,1,N,Y
HKEX:9888,HKEX,9888,9888.HK,$5.2T-31B,1,N,N
TSE:6701,TSE,6701,6701.T,$5.2T-31B,1,N,N
NYSE:WEC,NYSE,WEC,WEC,$5.2T-31B,1,Y,N
EURONEXT:AD,EURONEXT,AD,,$5.2T-31B,1,N,Y
TSE:4578,TSE,4578,4578.T,$5.2T-31B,1,N,N
EURONEXT:ABN,EURONEXT,ABN,,$5.2T-31B,1,N,Y
NYSE:KVUE,NYSE,KVUE,KVUE,$5.2T-31B,1,Y,N
NSE:BAJAJ_AUTO,NSE,BAJAJ_AUTO,BAJAJ_AUTO.NS,$5.2T-31B,1,N,N
HKEX:2338,HKEX,2338,2338.HK,$5.2T-31B,1,N,N
NYSE:PUK,NYSE,PUK,PUK,$5.2T-31B,1,Y,N
TSX:DOL,TSX,DOL,DOL.TO,$5.2T-31B,1,N,N
NSE:HAL,NSE,HAL,HAL.NS,$5.2T-31B,1,N,N
NASDAQ:BIDU,NASDAQ,BIDU,BIDU,$5.2T-31B,1,Y,N
NYSE:MTB,NYSE,MTB,MTB,$5.2T-31B,1,Y,N
HKEX:2378,HKEX,2378,2378.HK,$5.2T-31B,1,N,N
XETR:HEN,XETR,HEN,HEN.DE,$5.2T-31B,1,N,N
ASX:TLS,ASX,TLS,TLS.AX,$5.2T-31B,1,N,N
HKEX:1339,HKEX,1339,1339.HK,$5.2T-31B,1,N,N
NYSE:NWG,NYSE,NWG,NWG,$5.2T-31B,1,Y,N
NASDAQ:KMB,NASDAQ,KMB,KMB,$5.2T-31B,1,Y,N
NYSE:VG,NYSE,VG,VG,$5.2T-31B,1,Y,N
LSE:VOD,LSE,VOD,VOD.L,$5.2T-31B,1,N,N
NYSE:VMC,NYSE,VMC,VMC,$5.2T-31B,1,Y,N
NYSE:CCL,NYSE,CCL,CCL,$5.2T-31B,1,Y,N
NSE:BAJAJFINSV,NSE,BAJAJFINSV,BAJAJFINSV.NS,$5.2T-31B,1,N,N
EURONEXT:KER,EURONEXT,KER,,$5.2T-31B,1,N,Y
NYSE:PPLC,NYSE,PPLC,PPLC,$5.2T-31B,1,Y,N
NASDAQ:VOD,NASDAQ,VOD,VOD,$5.2T-31B,1,Y,N
TWSE:7769,TWSE,7769,7769.TW,$5.2T-31B,1,N,N
NSE:BEL,NSE,BEL,BEL.NS,$5.2T-31B,1,N,N
NASDAQ:ALNY,NASDAQ,ALNY,ALNY,$5.2T-31B,1,Y,N
HKEX:1,HKEX,1,0001.HK,$5.2T-31B,1,N,N
KRX:055550,KRX,055550,,$5.2T-31B,1,N,Y
NYSE:KR,NYSE,KR,KR,$5.2T-31B,1,Y,N
NYSE:TEVA,NYSE,TEVA,TEVA,$5.2T-31B,1,Y,N
XETR:HEI,XETR,HEI,HEI.DE,$5.2T-31B,1,N,N
XETR:HNR1,XETR,HNR1,HNR1.DE,$5.2T-31B,1,N,N
NYSE:HSY,NYSE,HSY,HSY,$5.2T-31B,1,Y,N
LSE:III,LSE,III,III.L,$5.2T-31B,1,N,N
SIX:SDZ,SIX,SDZ,SDZ.SW,$5.2T-31B,1,N,N
NYSE:BBDO,NYSE,BBDO,BBDO,$5.2T-31B,1,Y,N
NSE:NESTLEIND,NSE,NESTLEIND,NESTLEIND.NS,$5.2T-31B,1,N,N
MIL:LDO,MIL,LDO,LDO.MI,$5.2T-31B,1,N,N
NASDAQ:STLD,NASDAQ,STLD,STLD,$5.2T-31B,1,Y,N
NASDAQ:ACGL,NASDAQ,ACGL,ACGL,$5.2T-31B,1,Y,N
NASDAQ:ONC,NASDAQ,ONC,ONC,$5.2T-31B,1,Y,N
NYSE:EC,NYSE,EC,EC,$5.2T-31B,1,Y,N
TSE:6902,TSE,6902,6902.T,$5.2T-31B,1,N,N
XETR:TLX,XETR,TLX,TLX.DE,$5.2T-31B,1,N,N
TSX:FFH,TSX,FFH,FFH.TO,$5.2T-31B,1,N,N
TSX:NTR,TSX,NTR,NTR.TO,$5.2T-31B,1,N,N
NASDAQ:ROP,NASDAQ,ROP,ROP,$5.2T-31B,1,Y,N
NYSE:EME,NYSE,EME,EME,$5.2T-31B,1,Y,N
NYSE:CCI,NYSE,CCI,CCI,$5.2T-31B,1,Y,N
MIL:BPE,MIL,BPE,BPE.MI,$5.2T-31B,1,N,N
NYSE:IQV,NYSE,IQV,IQV,$5.2T-31B,1,Y,N
NYSE:SHG,NYSE,SHG,SHG,$5.2T-31B,1,Y,N
TSE:8308,TSE,8308,8308.T,$5.2T-31B,1,N,N
SIX:ALC,SIX,ALC,ALC.SW,$5.2T-31B,1,N,N
TWSE:2412,TWSE,2412,2412.TW,$5.2T-31B,1,N,N
NYSE:MLM,NYSE,MLM,MLM,$5.2T-31B,1,Y,N
SIX:SCHN,SIX,SCHN,SCHN.SW,$5.2T-31B,1,N,N
NYSE:CHT,NYSE,CHT,CHT,$5.2T-31B,1,Y,N
SIX:SLHN,SIX,SLHN,SLHN.SW,$5.2T-31B,1,N,N
KRX:012450,KRX,012450,,$5.2T-31B,1,N,Y
NYSE:NTR,NYSE,NTR,NTR,$5.2T-31B,1,Y,N
NASDAQ:NTRS,NASDAQ,NTRS,NTRS,$5.2T-31B,1,Y,N
KRX:012330,KRX,012330,,$5.2T-31B,1,N,Y
NYSE:CNC,NYSE,CNC,CNC,$5.2T-31B,1,Y,N
NYSE:ALC,NYSE,ALC,ALC,$5.2T-31B,1,Y,N
NYSE:RJF,NYSE,RJF,RJF,$5.2T-31B,1,Y,N
OMXSTO:SAAB_B,OMXSTO,SAAB_B,SAAB_B.ST,$5.2T-31B,1,N,N
NYSE:UI,NYSE,UI,UI,$5.2T-31B,1,Y,N
NYSE:IR,NYSE,IR,IR,$5.2T-31B,1,Y,N
OMXHEX:ERIBR,OMXHEX,ERIBR,ERIBR.HE,$5.2T-31B,1,N,N
TSE:8802,TSE,8802,8802.T,$5.2T-31B,1,N,N
NSE:POWERGRID,NSE,POWERGRID,POWERGRID.NS,$5.2T-31B,1,N,N
TSE:4568,TSE,4568,4568.T,$5.2T-31B,1,N,N
KRX:034020,KRX,034020,,$5.2T-31B,1,N,Y
EURONEXT:VIE,EURONEXT,VIE,,$5.2T-31B,1,N,Y
SSE:601816,SSE,601816,601816.SS,$5.2T-31B,1,N,N
NASDAQ:CASY,NASDAQ,CASY,CASY,$5.2T-31B,1,Y,N
NASDAQ:MDLN,NASDAQ,MDLN,MDLN,$5.2T-31B,1,Y,N
NSE:COALINDIA,NSE,COALINDIA,COALINDIA.NS,$5.2T-31B,1,N,N
ASX:WOW,ASX,WOW,WOW.AX,$5.2T-31B,1,N,N
SIX:SIKA,SIX,SIKA,SIKA.SW,$5.2T-31B,1,N,N
NASDAQ:ERIC,NASDAQ,ERIC,ERIC,$5.2T-31B,1,Y,N
NSE:ETERNAL,NSE,ETERNAL,ETERNAL.NS,$5.2T-31B,1,N,N
SSE:601225,SSE,601225,601225.SS,$5.2T-31B,1,N,N
NSE:DMART,NSE,DMART,DMART.NS,$5.2T-31B,1,N,N
NYSE:TS,NYSE,TS,TS,$5.2T-31B,1,Y,N
NYSE:ZTS,NYSE,ZTS,ZTS,$5.2T-31B,1,Y,N
OMXSTO:EPI_B,OMXSTO,EPI_B,EPI_B.ST,$5.2T-31B,1,N,N
HKEX:1919,HKEX,1919,1919.HK,$5.2T-31B,1,N,N
HKEX:2714,HKEX,2714,2714.HK,$5.2T-31B,1,N,N
NYSE:BAP,NYSE,BAP,BAP,$5.2T-31B,1,Y,N
OMXCOP:NSIS_B,OMXCOP,NSIS_B,NSIS_B.CO,$5.2T-31B,1,N,N
NYSE:CQP,NYSE,CQP,CQP,$5.2T-31B,1,Y,N
LSE:IHG,LSE,IHG,IHG.L,$5.2T-31B,1,N,N
NYSE:EIX,NYSE,EIX,EIX,$5.2T-31B,1,Y,N
NYSE:AEE,NYSE,AEE,AEE,$5.2T-31B,1,Y,N
NSE:ASIANPAINT,NSE,ASIANPAINT,ASIANPAINT.NS,$31B-13B,2,N,N
TSE:3382,TSE,3382,3382.T,$31B-13B,2,N,N
HKEX:1109,HKEX,1109,1109.HK,$31B-13B,2,N,N
SIX:KNIN,SIX,KNIN,KNIN.SW,$31B-13B,2,N,N
HKEX:669,HKEX,669,0669.HK,$31B-13B,2,N,N
NASDAQ:KHC,NASDAQ,KHC,KHC,$31B-13B,2,Y,N
NYSE:DTE,NYSE,DTE,DTE,$31B-13B,2,Y,N
TSX:FTS,TSX,FTS,FTS.TO,$31B-13B,2,N,N
NYSE:EXR,NYSE,EXR,EXR,$31B-13B,2,Y,N
NYSE:CFG,NYSE,CFG,CFG,$31B-13B,2,Y,N
TSX:PPL,TSX,PPL,PPL.TO,$31B-13B,2,N,N
TSE:5108,TSE,5108,5108.T,$31B-13B,2,N,N
SSE:601919,SSE,601919,601919.SS,$31B-13B,2,N,N
HKEX:3288,HKEX,3288,3288.HK,$31B-13B,2,N,N
NYSE:LVS,NYSE,LVS,LVS,$31B-13B,2,Y,N
EURONEXT:ADYEN,EURONEXT,ADYEN,,$31B-13B,2,N,Y
NASDAQ:RYAAY,NASDAQ,RYAAY,RYAAY,$31B-13B,2,Y,N
MIL:TEN,MIL,TEN,TEN.MI,$31B-13B,2,N,N
SZSE:000338,SZSE,000338,000338.SZ,$31B-13B,2,N,N
SSE:600309,SSE,600309,600309.SS,$31B-13B,2,N,N
NYSE:DTW,NYSE,DTW,DTW,$31B-13B,2,Y,N
ASX:TCL,ASX,TCL,TCL.AX,$31B-13B,2,N,N
NASDAQ:EXPE,NASDAQ,EXPE,EXPE,$31B-13B,2,Y,N
OMXHEX:SAMPO,OMXHEX,SAMPO,SAMPO.HE,$31B-13B,2,N,N
NYSE:TDY,NYSE,TDY,TDY,$31B-13B,2,Y,N
TSE:8604,TSE,8604,8604.T,$31B-13B,2,N,N
NYSE:EL,NYSE,EL,EL,$31B-13B,2,Y,N
NYSE:FTI,NYSE,FTI,FTI,$31B-13B,2,Y,N
NYSE:VEEV,NYSE,VEEV,VEEV,$31B-13B,2,Y,N
OMXHEX:NESTE,OMXHEX,NESTE,NESTE.HE,$31B-13B,2,N,N
NYSE:GFI,NYSE,GFI,GFI,$31B-13B,2,Y,N
NYSE:SUNB,NYSE,SUNB,SUNB,$31B-13B,2,Y,N
NYSE:FTS,NYSE,FTS,FTS,$31B-13B,2,Y,N
NYSE:TPL,NYSE,TPL,TPL,$31B-13B,2,Y,N
NASDAQ:STRC,NASDAQ,STRC,STRC,$31B-13B,2,Y,N
KRX:329180,KRX,329180,,$31B-13B,2,N,Y
NYSE:ATO,NYSE,ATO,ATO,$31B-13B,2,Y,N
TSX:K,TSX,K,K.TO,$31B-13B,2,N,N
SZSE:300274,SZSE,300274,300274.SZ,$31B-13B,2,N,N
NASDAQ:BIIB,NASDAQ,BIIB,BIIB,$31B-13B,2,Y,N
NYSE:PBA,NYSE,PBA,PBA,$31B-13B,2,Y,N
SZSE:000651,SZSE,000651,000651.SZ,$31B-13B,2,N,N
NYSE:CRS,NYSE,CRS,CRS,$31B-13B,2,Y,N
HKEX:1378,HKEX,1378,1378.HK,$31B-13B,2,N,N
NASDAQ:ILMN,NASDAQ,ILMN,ILMN,$31B-13B,2,Y,N
NYSE:NRG,NYSE,NRG,NRG,$31B-13B,2,Y,N
SSE:600188,SSE,600188,600188.SS,$31B-13B,2,N,N
OMXSTO:SHB_A,OMXSTO,SHB_A,SHB_A.ST,$31B-13B,2,N,N
NSE:ADANIGREEN,NSE,ADANIGREEN,ADANIGREEN.NS,$31B-13B,2,N,N
TSE:6273,TSE,6273,6273.T,$31B-13B,2,N,N
NASDAQ:STRF,NASDAQ,STRF,STRF,$31B-13B,2,Y,N
NYSE:TPR,NYSE,TPR,TPR,$31B-13B,2,Y,N
